PARACOU,PAR07h4,PAR07,1ha,286118.8763,582627.0943,286092.1525,582723.4573,286215.2394,582653.8181,286188.5155,582750.1811,463,433.8,495.5,421.7,389.2,455.5,403.1,378.6,429.8
PARACOU,PAR08h1,PAR08,1ha,285974.2325,582058.491,285946.3334,582154.5204,286070.2619,582086.3901,286042.3628,582182.4195,311.5,293.2,330.8,280.6,260.5,302.2,272.4,257.8,288.5
PARACOU,PAR08h2,PAR08,1ha,285946.3334,582154.5204,285918.4343,582250.5498,286042.3628,582182.4195,286014.4637,582278.4489,280.6,263.7,299.7,252.3,234.1,271.6,245.4,231.1,261.2
PARACOU,PAR08h3,PAR08,1ha,286070.2619,582086.3901,286042.3628,582182.4195,286166.2913,582114.2892,286138.3922,582210.3186,297.8,281.3,315.6,267.8,250.4,285.7,262.1,249.3,275.2
PARACOU,PAR08h4,PAR08,1ha,286042.3628,582182.4195,286014.4637,582278.4489,286138.3922,582210.3186,286110.4931,582306.348,266.8,250.4,283.7,242.6,225,261.7,234.7,220,249.2
PARACOU,PAR09h1,PAR09,1ha,286228.4995,581527.7823,286200.6004,581623.8117,286324.5289,581555.6814,286296.6298,581651.7108,410.8,387,436.1,371.2,343.5,401.2,358.1,338.7,381.3
PARACOU,PAR09h2,PAR09,1ha,286200.6004,581623.8117,286172.7013,581719.8411,286296.6298,581651.7108,286268.7307,581747.7402,371.4,346.4,400.4,341.8,313.4,379.8,324.9,301.5,350.9
PARACOU,PAR09h3,PAR09,1ha,286324.5289,581555.6814,286296.6298,581651.7108,286420.5583,581583.5805,286392.6592,581679.6099,336.7,315.6,359.7,304.1,281.1,330.7,294.3,276.6,315.1
PARACOU,PAR09h4,PAR09,1ha,286296.6298,581651.7108,286268.7307,581747.7402,286392.6592,581679.6099,286364.76,581775.6393,352.9,331.6,375.1,318.4,295,346.5,307.6,290,326.4
PARACOU,PAR10h1,PAR10,1ha,286526.6867,581590.6277,286502.3252,581687.6149,286623.6739,581614.9892,286599.3124,581711.9764,381.7,357.1,406.7,347.3,322.3,378.2,333,313.2,355
PARACOU,PAR10h2,PAR10,1ha,286502.3252,581687.6149,286477.9637,581784.6021,286599.3124,581711.9764,286574.9509,581808.9636,300.9,282.4,320.7,273.1,252.6,295.3,263.9,248.9,282.6
PARACOU,PAR10h3,PAR10,1ha,286623.6739,581614.9892,286599.3124,581711.9764,286720.6611,581639.3507,286696.2996,581736.3379,340.6,322,360.6,305.8,285.3,329.2,298.2,283.2,314.3
PARACOU,PAR10h4,PAR10,1ha,286599.3124,581711.9764,286574.9509,581808.9636,286696.2996,581736.3379,286671.9381,581833.3251,314.7,297.8,334,282.9,264.6,303,275.5,260.4,291.6
PARACOU,PAR11h1,PAR11,1ha,286174.7657,581205.3229,286147.8737,581301.6391,286271.082,581232.2149,286244.19,581328.5311,439.5,412,469.7,400.3,369.3,436.8,382.4,359.1,407.2
PARACOU,PAR11h2,PAR11,1ha,286147.8737,581301.6391,286120.9817,581397.9554,286244.19,581328.5311,286217.298,581424.8474,407.1,382.9,432.9,367.9,339.6,396.8,356.6,335.9,377.6
PARACOU,PAR11h3,PAR11,1ha,286271.082,581232.2149,286244.19,581328.5311,286367.3982,581259.1068,286340.5062,581355.4231,449.6,421.7,477.3,409.2,378.2,443.2,392.7,370,415.5
PARACOU,PAR11h4,PAR11,1ha,286244.19,581328.5311,286217.298,581424.8474,286340.5062,581355.4231,286313.6143,581451.7393,412.2,388.3,438.5,371.8,343.4,400.7,359.5,338.7,383.1
PARACOU,PAR12h1,PAR12,1ha,286464.8656,581258.1292,286438.1418,581354.4923,286561.2286,581284.8531,286534.5048,581381.2161,340.4,320.9,361,306.3,283.8,328.8,298.5,282.4,315.9
PARACOU,PAR12h2,PAR12,1ha,286438.1418,581354.4923,286411.4179,581450.8553,286534.5048,581381.2161,286507.781,581477.5792,321.2,303.3,340.8,289.1,269.5,310.5,281.1,265.8,297.5
PARACOU,PAR12h3,PAR12,1ha,286561.2286,581284.8531,286534.5048,581381.2161,286657.5917,581311.5769,286630.8678,581407.94,350.3,329.7,373.2,315.4,292.1,340.9,306.2,288.4,323.6
PARACOU,PAR12h4,PAR12,1ha,286534.5048,581381.2161,286507.781,581477.5792,286630.8678,581407.94,286604.144,581504.303,331.5,313,352.3,296,277.4,317.5,290.8,275.5,305.7
PARACOU,PAR13h1,PAR13,1ha,285428.7745,583053.0501,285398.8705,583148.4741,285524.1986,583082.9541,285494.2945,583178.3782,412.6,388.2,440.2,377,346.1,411,360.5,338.9,384.6
PARACOU,PAR13h2,PAR13,1ha,285398.8705,583148.4741,285368.9664,583243.8981,285494.2945,583178.3782,285464.3904,583273.8022,402.7,378.6,429.2,367.6,338.9,397.2,352.2,330.2,377.6
PARACOU,PAR13h3,PAR13,1ha,285524.1986,583082.9541,285494.2945,583178.3782,285619.6226,583112.8582,285589.7185,583208.2822,462.9,433.6,492.8,422.7,385.6,460.4,404.3,378.7,431.8
PARACOU,PAR13h4,PAR13,1ha,285494.2945,583178.3782,285464.3904,583273.8022,285589.7185,583208.2822,285559.8144,583303.7063,417,390.6,445,378.9,350.3,411.8,363.4,342.7,386
PARACOU,PAR14h1,PAR14,1ha,285803.6184,583175.8909,285775.3843,583271.8223,285899.5498,583204.1251,285871.3157,583300.0565,467.7,438.5,498.2,427.9,396.2,465,406.8,382.3,433.4
PARACOU,PAR14h2,PAR14,1ha,285775.3843,583271.8223,285747.1502,583367.7537,285871.3157,583300.0565,285843.0816,583395.9879,467.9,438.4,499.3,425.6,392.7,460.7,406.6,382.4,431.3
PARACOU,PAR14h3,PAR14,1ha,285899.5498,583204.1251,285871.3157,583300.0565,285995.4812,583232.3592,285967.2471,583328.2906,389.9,367.3,414.6,351.3,324.5,382.4,340.6,319.1,363.5
PARACOU,PAR14h4,PAR14,1ha,285871.3157,583300.0565,285843.0816,583395.9879,285967.2471,583328.2906,285939.0129,583424.222,405.1,379.7,432.6,369.1,339.2,401.6,352.9,329.9,378.1
PARACOU,PAR15h1,PAR15,1ha,286354.2927,583538.1408,286325.3895,583633.8727,286450.0246,583567.0439,286421.1214,583662.7759,486.6,456.4,517.6,442.8,409.8,479,424.3,400.6,450.6
PARACOU,PAR15h2,PAR15,1ha,286325.3895,583633.8727,286296.4863,583729.6047,286421.1214,583662.7759,286392.2183,583758.5078,402.5,375.1,432.3,368.7,338,404.2,350.9,328.1,376.9
PARACOU,PAR15h3,PAR15,1ha,286450.0246,583567.0439,286421.1214,583662.7759,286545.7566,583595.9471,286516.8534,583691.6791,447,420,474.6,404,376.3,435.9,389.9,367.3,413.7
PARACOU,PAR15h4,PAR15,1ha,286421.1214,583662.7759,286392.2183,583758.5078,286516.8534,583691.6791,286487.9502,583787.411,464.4,435.7,494.3,422.3,389,456.5,405.1,381.2,430.5
PARACOU,PAR16h1,PAR16,1ha,285203.0951,581197.0996,285174.359,581292.8819,285298.8774,581225.8357,285270.1413,581321.6179,468.7,430.8,513.1,444.2,399.3,495.4,409.5,375.7,448.7
PARACOU,PAR16h2,PAR16,1ha,285174.359,581292.8819,285145.623,581388.6641,285270.1413,581321.6179,285241.4052,581417.4002,460.1,422.9,503,432.5,393.3,476.9,401.9,371.7,435.3
PARACOU,PAR16h3,PAR16,1ha,285145.623,581388.6641,285116.8869,581484.4464,285241.4052,581417.4002,285212.6692,581513.1824,510.8,471.5,552.5,480.9,437.1,528.8,444.3,410.2,477
PARACOU,PAR16h4,PAR16,1ha,285116.8869,581484.4464,285088.1509,581580.2286,285212.6692,581513.1824,285183.9331,581608.9647,398.3,368.5,426.9,368.2,336.1,405.6,348.5,324.7,373.8
PARACOU,PAR16h5,PAR16,1ha,285088.1509,581580.2286,285059.4148,581676.0109,285183.9331,581608.9647,285155.1971,581704.7469,385.2,356,417.8,362.7,329.1,401.8,336.8,311.6,364
PARACOU,PAR16h6,PAR16,1ha,285298.8774,581225.8357,285270.1413,581321.6179,285394.6596,581254.5717,285365.9235,581350.354,421.7,388.8,453.5,393.1,354.9,433.4,368.3,341.1,400.6
PARACOU,PAR16h7,PAR16,1ha,285270.1413,581321.6179,285241.4052,581417.4002,285365.9235,581350.354,285337.1875,581446.1362,410.2,372.6,446.4,390.1,348.1,437.3,359.1,329.7,392.8
PARACOU,PAR16h8,PAR16,1ha,285241.4052,581417.4002,285212.6692,581513.1824,285337.1875,581446.1362,285308.4514,581541.9185,388.3,358.9,421.2,360.7,328.5,397.1,337.4,313.9,366.6
PARACOU,PAR16h9,PAR16,1ha,285212.6692,581513.1824,285183.9331,581608.9647,285308.4514,581541.9185,285279.7154,581637.7007,489.3,453.2,529.6,458.7,418,507.9,427.4,394.9,463.3
PARACOU,PAR16h10,PAR16,1ha,285183.9331,581608.9647,285155.1971,581704.7469,285279.7154,581637.7007,285250.9793,581733.483,450.1,413.1,491.2,424.6,380.7,466.7,392.3,361.7,430.5
PARACOU,PAR16h11,PAR16,1ha,285394.6596,581254.5717,285365.9235,581350.354,285490.4419,581283.3078,285461.7058,581379.09,415.2,388.5,444.6,378.6,347.8,412.5,361.9,338,388.2
PARACOU,PAR16h12,PAR16,1ha,285365.9235,581350.354,285337.1875,581446.1362,285461.7058,581379.09,285432.9697,581474.8723,418.5,382.8,457.5,394.5,354.9,440.6,365.1,334.7,397.6
PARACOU,PAR16h13,PAR16,1ha,285337.1875,581446.1362,285308.4514,581541.9185,285432.9697,581474.8723,285404.2337,581570.6545,440,403.5,479.4,418.4,373,470.6,384.4,353,422.7
PARACOU,PAR16h14,PAR16,1ha,285308.4514,581541.9185,285279.7154,581637.7007,285404.2337,581570.6545,285375.4976,581666.4368,408.8,379.4,441.9,378.6,346.7,411.2,356.6,331,384.5
PARACOU,PAR16h15,PAR16,1ha,285279.7154,581637.7007,285250.9793,581733.483,285375.4976,581666.4368,285346.7616,581762.219,449.2,412.3,492.2,426.9,383.7,475.7,392.9,359.6,428
PARACOU,PAR16h16,PAR16,1ha,285490.4419,581283.3078,285461.7058,581379.09,285586.2241,581312.0438,285557.488,581407.8261,415.3,386.9,446.2,380.4,349,415.5,361.7,339.2,387.3
PARACOU,PAR16h17,PAR16,1ha,285461.7058,581379.09,285432.9697,581474.8723,285557.488,581407.8261,285528.752,581503.6083,405.9,375.4,439.6,375.5,340.8,414.2,354.2,329.4,385.1
PARACOU,PAR16h18,PAR16,1ha,285432.9697,581474.8723,285404.2337,581570.6545,285528.752,581503.6083,285500.0159,581599.3906,420.2,385.7,463.4,401,360.1,453,368.9,338.6,404.8
PARACOU,PAR16h19,PAR16,1ha,285404.2337,581570.6545,285375.4976,581666.4368,285500.0159,581599.3906,285471.2799,581695.1728,462.2,423.4,503.7,437.2,394.3,483.9,402.5,369.3,438.9
PARACOU,PAR16h20,PAR16,1ha,285375.4976,581666.4368,285346.7616,581762.219,285471.2799,581695.1728,285442.5438,581790.9551,425.4,391.1,461.1,399.1,362.2,441.9,370.9,344.1,401.5
PARACOU,PAR16h21,PAR16,1ha,285586.2241,581312.0438,285557.488,581407.8261,285682.0063,581340.7799,285653.2703,581436.5621,481.8,443.4,527.7,458.5,410.7,516.9,421.6,386.7,463.6
PARACOU,PAR16h22,PAR16,1ha,285557.488,581407.8261,285528.752,581503.6083,285653.2703,581436.5621,285624.5342,581532.3444,457.2,427.5,490,419.4,384.6,456.1,399.1,372.2,429.5
PARACOU,PAR16h23,PAR16,1ha,285528.752,581503.6083,285500.0159,581599.3906,285624.5342,581532.3444,285595.7982,581628.1266,401.2,364.1,444.5,384.7,339,446.1,352.1,317.6,392.7
PARACOU,PAR16h24,PAR16,1ha,285500.0159,581599.3906,285471.2799,581695.1728,285595.7982,581628.1266,285567.0621,581723.9089,427.7,394.3,464.1,402.4,360.3,446,373.1,344.8,402.8
PARACOU,PAR16h25,PAR16,1ha,285471.2799,581695.1728,285442.5438,581790.9551,285567.0621,581723.9089,285538.3261,581819.6911,447.7,414.8,484.2,423.3,381.2,471,390.3,359.3,424.7
